class,filename,height,width,xmax,xmin,ymax,ymin
lamp,oid_train_lamp00024.jpg,1000,1500,0.986667,0.934000,0.360000,0.304000
lamp,oid_train_lamp00024.jpg,1000,1500,0.999333,0.971333,0.375000,0.323000
lamp,oid_train_lamp00026.jpg,1200,1200,0.180000,0.000000,0.999167,0.000000
lamp,oid_train_lamp00026.jpg,1200,1200,0.733333,0.261667,0.721667,0.000000
lamp,oid_train_lamp00026.jpg,1200,1200,0.999167,0.607500,0.079167,0.000000
lamp,oid_train_lamp00026.jpg,1200,1200,0.669167,0.622500,0.825833,0.674167
lamp,oid_train_lamp00026.jpg,1200,1200,0.675833,0.634167,0.861667,0.665000
lamp,oid_train_lamp00026.jpg,1200,1200,0.737500,0.713333,0.999167,0.973333
lamp,oid_train_lamp00026.jpg,1200,1200,0.840833,0.765000,0.999167,0.619167
lamp,oid_train_lamp00026.jpg,1200,1200,0.813333,0.768333,0.790833,0.606667
lamp,oid_train_lamp00026.jpg,1200,1200,0.813333,0.770000,0.956667,0.610000
lamp,oid_train_lamp00026.jpg,1200,1200,0.820000,0.772500,0.937500,0.611667
lamp,oid_train_lamp00026.jpg,1200,1200,0.834167,0.772500,0.916667,0.613333
lamp,oid_train_lamp00027.jpg,805,1384,0.925578,0.791185,0.997515,0.232298
lamp,oid_train_lamp00028.jpg,533,800,0.652500,0.581250,0.624765,0.210131
lamp,oid_train_lamp00028.jpg,533,800,0.667500,0.610000,0.131332,0.035647
lamp,oid_train_lamp00028.jpg,533,800,0.741250,0.705000,0.429644,0.318949
lamp,oid_train_lamp00028.jpg,533,800,0.761250,0.723750,0.427767,0.219512
lamp,oid_train_lamp00028.jpg,533,800,0.998750,0.903750,0.887430,0.559099
lamp,oid_train_lamp00030.jpg,2176,3264,0.050000,0.000000,0.163227,0.000000
lamp,oid_train_lamp00030.jpg,2176,3264,0.323125,0.087500,0.620075,0.051595
lamp,oid_train_lamp00030.jpg,2176,3264,0.210625,0.185000,0.414634,0.245779
lamp,oid_train_lamp00030.jpg,2176,3264,0.457500,0.390000,0.491557,0.260788
lamp,oid_train_lamp00030.jpg,2176,3264,0.595000,0.573125,0.374296,0.322702
lamp,oid_train_lamp00030.jpg,2176,3264,0.636875,0.602500,0.408068,0.334897
lamp,oid_train_lamp00030.jpg,2176,3264,0.715000,0.636875,0.349906,0.255159
lamp,oid_train_lamp00030.jpg,2176,3264,0.693750,0.663750,0.095685,0.031895
lamp,oid_train_lamp00030.jpg,2176,3264,0.741875,0.724375,0.420263,0.349906
lamp,oid_train_lamp00030.jpg,2176,3264,0.773125,0.760000,0.320826,0.234522
lamp,oid_train_lamp00030.jpg,2176,3264,0.800000,0.775625,0.329268,0.238274
lamp,oid_train_lamp00030.jpg,2176,3264,0.836875,0.818750,0.351782,0.320826
lamp,oid_train_lamp00030.jpg,2176,3264,0.895625,0.873125,0.409006,0.339587
lamp,oid_train_lamp00031.jpg,2736,3648,0.358125,0.079375,0.615833,0.050833
lamp,oid_train_lamp00031.jpg,2736,3648,0.663125,0.209375,0.926667,0.000000
lamp,oid_train_lamp00031.jpg,2736,3648,0.800000,0.663125,0.441667,0.272500
lamp,oid_train_lamp00033.jpg,960,1280,0.885938,0.605469,0.821875,0.000000
lamp,oid_train_lamp00034.jpg,1944,2592,0.473125,0.380000,0.160000,0.005833
lamp,oid_train_lamp00034.jpg,1944,2592,0.651250,0.573750,0.219167,0.155833
lamp,oid_train_lamp00034.jpg,1944,2592,0.883750,0.853125,0.173333,0.099167
lamp,oid_train_lamp00034.jpg,1944,2592,0.933125,0.878750,0.175000,0.086667
lamp,oid_train_lamp00035.jpg,480,640,0.214062,0.164062,0.318750,0.225000
lamp,oid_train_lamp00035.jpg,480,640,0.246875,0.212500,0.393750,0.318750
lamp,oid_train_lamp00035.jpg,480,640,0.382812,0.328125,0.264583,0.241667
lamp,oid_train_lamp00035.jpg,480,640,0.575000,0.551562,0.404167,0.362500
lamp,oid_train_lamp00035.jpg,480,640,0.606250,0.579687,0.404167,0.356250
lamp,oid_train_lamp00035.jpg,480,640,0.767187,0.710938,0.352083,0.272917
lamp,oid_train_lamp00035.jpg,480,640,0.835938,0.751562,0.331250,0.247917
lamp,oid_train_lamp00036.jpg,1149,1222,0.108838,0.074468,0.586597,0.509138
lamp,oid_train_lamp00036.jpg,1149,1222,0.360065,0.327332,0.614447,0.510879
lamp,oid_train_lamp00036.jpg,1149,1222,0.566285,0.484452,0.663185,0.481288
lamp,oid_train_lamp00036.jpg,1149,1222,0.614566,0.535188,0.421236,0.171453
lamp,oid_train_lamp00036.jpg,1149,1222,0.918985,0.806056,0.412533,0.350740
lamp,oid_train_lamp00036.jpg,1149,1222,0.989362,0.943535,0.647520,0.483899
lamp,oid_train_lamp00037.jpg,568,800,0.202500,0.021250,0.998239,0.000000
lamp,oid_train_lamp00038.jpg,2736,3648,0.052500,0.033125,0.999167,0.836667
lamp,oid_train_lamp00038.jpg,2736,3648,0.068125,0.035625,0.447500,0.402500
lamp,oid_train_lamp00038.jpg,2736,3648,0.839375,0.064375,0.510000,0.194167
lamp,oid_train_lamp00038.jpg,2736,3648,0.157500,0.126250,0.770000,0.730000
lamp,oid_train_lamp00038.jpg,2736,3648,0.269375,0.175000,0.999167,0.568333
lamp,oid_train_lamp00038.jpg,2736,3648,0.415625,0.391250,0.510000,0.471667
lamp,oid_train_lamp00038.jpg,2736,3648,0.534375,0.510000,0.750833,0.725000
lamp,oid_train_lamp00038.jpg,2736,3648,0.655625,0.521250,0.999167,0.785000
lamp,oid_train_lamp00038.jpg,2736,3648,0.615625,0.576875,0.051667,0.005000
lamp,oid_train_lamp00038.jpg,2736,3648,0.651875,0.633750,0.545833,0.515000
lamp,oid_train_lamp00038.jpg,2736,3648,0.702500,0.649375,0.924167,0.850833
lamp,oid_train_lamp00038.jpg,2736,3648,0.796875,0.728125,0.876667,0.735000
lamp,oid_train_lamp00038.jpg,2736,3648,0.848125,0.756250,0.900833,0.740833
lamp,oid_train_lamp00038.jpg,2736,3648,0.799375,0.781250,0.568333,0.544167
lamp,oid_train_lamp00038.jpg,2736,3648,0.880625,0.796875,0.865833,0.685000
lamp,oid_train_lamp00038.jpg,2736,3648,0.841875,0.814375,0.211667,0.182500
lamp,oid_train_lamp00038.jpg,2736,3648,0.938750,0.915625,0.540833,0.520000
lamp,oid_train_lamp00038.jpg,2736,3648,0.966875,0.938750,0.292500,0.270000
lamp,oid_train_lamp00040.jpg,2448,3264,0.825000,0.623750,0.228333,0.098333
lamp,oid_train_lamp00040.jpg,2448,3264,0.741250,0.646875,0.334167,0.275833
lamp,oid_train_lamp00040.jpg,2448,3264,0.717500,0.650625,0.361667,0.334167
lamp,oid_train_lamp00040.jpg,2448,3264,0.693125,0.651875,0.389167,0.363333
lamp,oid_train_lamp00040.jpg,2448,3264,0.801875,0.785000,0.421667,0.397500
lamp,oid_train_lamp00040.jpg,2448,3264,0.946250,0.925625,0.425000,0.375000
lamp,oid_train_lamp00041.jpg,3713,2896,0.562149,0.075381,0.941875,0.053125
lamp,oid_train_lamp00042.jpg,1728,3072,0.123125,0.078750,0.724444,0.608889
lamp,oid_train_lamp00042.jpg,1728,3072,0.253750,0.223125,0.716667,0.618889
lamp,oid_train_lamp00042.jpg,1728,3072,0.351250,0.308125,0.723333,0.568889
lamp,oid_train_lamp00042.jpg,1728,3072,0.510000,0.460625,0.710000,0.552222
lamp,oid_train_lamp00042.jpg,1728,3072,0.647500,0.610000,0.745556,0.623333
lamp,oid_train_lamp00042.jpg,1728,3072,0.636875,0.621875,0.627778,0.561111
lamp,oid_train_lamp00042.jpg,1728,3072,0.653750,0.631875,0.725556,0.625556
lamp,oid_train_lamp00042.jpg,1728,3072,0.889375,0.816250,0.780000,0.486667
lamp,oid_train_lamp00042.jpg,1728,3072,0.999375,0.980625,0.378889,0.194444
lamp,oid_train_lamp00043.jpg,2256,1504,0.019700,0.000000,0.035625,0.006875
lamp,oid_train_lamp00043.jpg,2256,1504,0.040338,0.019700,0.047500,0.015000
lamp,oid_train_lamp00043.jpg,2256,1504,0.062852,0.042214,0.052500,0.023750
lamp,oid_train_lamp00043.jpg,2256,1504,0.078799,0.060976,0.056250,0.032500
lamp,oid_train_lamp00043.jpg,2256,1504,0.889306,0.766416,0.384375,0.272500
lamp,oid_train_lamp00045.jpg,3456,2304,0.479362,0.286116,0.446250,0.249375
lamp,oid_train_lamp00045.jpg,3456,2304,0.614447,0.527205,0.413125,0.375625
lamp,oid_train_lamp00046.jpg,1050,1400,0.199286,0.134286,0.046667,0.000000
lamp,oid_train_lamp00046.jpg,1050,1400,0.496429,0.445714,0.221905,0.156190
lamp,oid_train_lamp00046.jpg,1050,1400,0.639286,0.509286,0.997143,0.761905
lamp,oid_train_lamp00046.jpg,1050,1400,0.823571,0.760000,0.086667,0.000000
lamp,oid_train_lamp00047.jpg,2000,3008,0.112500,0.078125,0.631232,0.495767
lamp,oid_train_lamp00047.jpg,2000,3008,0.196250,0.161250,0.638758,0.497648
lamp,oid_train_lamp00047.jpg,2000,3008,0.279375,0.246875,0.642521,0.508937
lamp,oid_train_lamp00047.jpg,2000,3008,0.356250,0.318750,0.642521,0.495767
lamp,oid_train_lamp00047.jpg,2000,3008,0.439375,0.403750,0.640640,0.497648
lamp,oid_train_lamp00047.jpg,2000,3008,0.607500,0.571250,0.640640,0.502352
lamp,oid_train_lamp00047.jpg,2000,3008,0.703125,0.670000,0.642521,0.500470
lamp,oid_train_lamp00047.jpg,2000,3008,0.770000,0.735625,0.640640,0.500470
lamp,oid_train_lamp00047.jpg,2000,3008,0.845625,0.810000,0.644403,0.497648
lamp,oid_train_lamp00047.jpg,2000,3008,0.930000,0.895625,0.638758,0.497648
lamp,oid_train_lamp00048.jpg,3744,5616,0.697500,0.593750,0.699812,0.534709
lamp,oid_train_lamp00049.jpg,1024,1542,0.225032,0.000000,0.442383,0.000000
lamp,oid_train_lamp00050.jpg,1200,1600,0.473125,0.090000,0.787500,0.007500
lamp,oid_train_lamp00050.jpg,1200,1600,0.452500,0.222500,0.999167,0.800000
lamp,oid_train_lamp00051.jpg,768,1024,0.164062,0.125977,0.360677,0.259115
lamp,oid_train_lamp00051.jpg,768,1024,0.412109,0.380859,0.369792,0.272135
lamp,oid_train_lamp00051.jpg,768,1024,0.457031,0.422852,0.424479,0.308594
lamp,oid_train_lamp00051.jpg,768,1024,0.523438,0.487305,0.476562,0.339844
lamp,oid_train_lamp00051.jpg,768,1024,0.630859,0.588867,0.554688,0.415365
lamp,oid_train_lamp00051.jpg,768,1024,0.763672,0.707031,0.688802,0.490885
lamp,oid_train_lamp00051.jpg,768,1024,0.991211,0.922852,0.875000,0.592448
lamp,oid_train_lamp00052.jpg,2332,4928,0.463125,0.440000,0.410832,0.256275
lamp,oid_train_lamp00052.jpg,2332,4928,0.573750,0.532500,0.151915,0.063408
lamp,oid_train_lamp00052.jpg,2332,4928,0.608750,0.570625,0.912814,0.815059
lamp,oid_train_lamp00052.jpg,2332,4928,0.698125,0.690625,0.187583,0.169089
lamp,oid_train_lamp00052.jpg,2332,4928,0.774375,0.735625,0.487450,0.430647
lamp,oid_train_lamp00052.jpg,2332,4928,0.810000,0.793125,0.498019,0.417437
lamp,oid_train_lamp00053.jpg,3456,5184,0.229375,0.158125,0.712008,0.483114
lamp,oid_train_lamp00053.jpg,3456,5184,0.348750,0.208125,0.580675,0.197936
lamp,oid_train_lamp00053.jpg,3456,5184,0.510000,0.441250,0.673546,0.450281
lamp,oid_train_lamp00053.jpg,3456,5184,0.825625,0.767500,0.646341,0.371482
lamp,oid_train_lamp00054.jpg,612,612,0.998366,0.539216,0.988562,0.168301
lamp,oid_train_lamp00055.jpg,612,612,0.643791,0.501634,0.529412,0.274510
lamp,oid_train_lamp00055.jpg,612,612,0.709150,0.689542,0.653595,0.591503
lamp,oid_train_lamp00056.jpg,685,1024,0.025391,0.005859,0.859854,0.810219
lamp,oid_train_lamp00056.jpg,685,1024,0.054688,0.032227,0.810219,0.770803
lamp,oid_train_lamp00056.jpg,685,1024,0.071289,0.058594,0.851095,0.810219
lamp,oid_train_lamp00056.jpg,685,1024,0.451172,0.084961,0.998540,0.074453
lamp,oid_train_lamp00056.jpg,685,1024,0.374023,0.357422,0.918248,0.883212
lamp,oid_train_lamp00056.jpg,685,1024,0.391602,0.377930,0.884672,0.861314
lamp,oid_train_lamp00056.jpg,685,1024,0.409180,0.393555,0.918248,0.900730
lamp,oid_train_lamp00057.jpg,3888,2592,0.281426,0.000000,0.468125,0.173750
lamp,oid_train_lamp00057.jpg,3888,2592,0.565666,0.121951,0.418750,0.246250
lamp,oid_train_lamp00057.jpg,3888,2592,0.353659,0.279550,0.814375,0.766250
lamp,oid_train_lamp00057.jpg,3888,2592,0.484991,0.433396,0.728750,0.682500
lamp,oid_train_lamp00057.jpg,3888,2592,0.664165,0.633208,0.602500,0.575000
lamp,oid_train_lamp00057.jpg,3888,2592,0.863977,0.804878,0.040625,0.000000
lamp,oid_train_lamp00057.jpg,3888,2592,0.884615,0.843340,0.090000,0.018125
lamp,oid_train_lamp00057.jpg,3888,2592,0.905253,0.859287,0.134375,0.076250
lamp,oid_train_lamp00057.jpg,3888,2592,0.956848,0.874296,0.243750,0.122500
lamp,oid_train_lamp00061.jpg,3168,4752,0.311250,0.170000,0.545966,0.310507
lamp,oid_train_lamp00061.jpg,3168,4752,0.631875,0.544375,0.410882,0.277674
lamp,oid_train_lamp00061.jpg,3168,4752,0.999375,0.980625,0.573171,0.272983
lamp,oid_train_lamp00063.jpg,2520,3776,0.868750,0.727500,0.432990,0.143393
lamp,oid_train_lamp00064.jpg,600,450,0.393333,0.355556,0.670000,0.603333
lamp,oid_train_lamp00064.jpg,600,450,0.411111,0.391111,0.676667,0.583333
lamp,oid_train_lamp00064.jpg,600,450,0.455556,0.417778,0.685000,0.523333
lamp,oid_train_lamp00064.jpg,600,450,0.842222,0.657778,0.821667,0.078333
lamp,oid_train_lamp00065.jpg,3787,2535,0.329599,0.250233,0.891250,0.763125
lamp,oid_train_lamp00065.jpg,3787,2535,0.612512,0.361345,0.731250,0.151875
lamp,oid_train_lamp00066.jpg,352,288,0.517361,0.447917,0.707386,0.596591
lamp,oid_train_lamp00066.jpg,352,288,0.690972,0.565972,0.681818,0.488636
lamp,oid_train_lamp00068.jpg,2816,2112,0.872500,0.172500,0.999375,0.025625
lamp,oid_train_lamp00069.jpg,3456,5184,0.999375,0.088125,0.999062,0.000000
lamp,oid_train_lamp00070.jpg,2592,3888,0.489375,0.121875,0.973734,0.109756
lamp,oid_train_lamp00073.jpg,800,1200,0.619167,0.277500,0.998750,0.083750
lamp,oid_train_lamp00074.jpg,3456,5184,0.651250,0.453125,0.999062,0.604128
lamp,oid_train_lamp00075.jpg,1293,1900,0.497500,0.252500,0.999081,0.238051
lamp,oid_train_lamp00076.jpg,600,900,0.098889,0.000000,0.500000,0.021667
lamp,oid_train_lamp00076.jpg,600,900,0.520000,0.481111,0.605000,0.410000
lamp,oid_train_lamp00076.jpg,600,900,0.998889,0.857778,0.530000,0.390000
lamp,oid_train_lamp00078.jpg,1534,1024,0.836914,0.418945,0.408735,0.084094
lamp,oid_train_lamp00078.jpg,1534,1024,0.886719,0.391602,0.979140,0.092568
lamp,oid_train_lamp00079.jpg,1520,2048,0.405625,0.375000,0.668071,0.581297
lamp,oid_train_lamp00079.jpg,1520,2048,0.999375,0.927500,0.785173,0.488627
lamp,oid_train_lamp00080.jpg,1080,1920,0.699375,0.508750,0.613333,0.000000
lamp,oid_train_lamp00081.jpg,5171,3447,0.705441,0.360225,0.578750,0.028125
lamp,oid_train_lamp00084.jpg,1569,2390,0.825000,0.460000,1.000000,0.039048
lamp,oid_train_lamp00085.jpg,687,1024,0.581055,0.505859,0.529840,0.304221
lamp,oid_train_lamp00086.jpg,5472,3648,0.446529,0.238274,0.443750,0.363125
lamp,oid_train_lamp00086.jpg,5472,3648,0.743902,0.256098,0.473125,0.102500
lamp,oid_train_lamp00086.jpg,5472,3648,0.471857,0.366792,0.583750,0.527500
lamp,oid_train_lamp00086.jpg,5472,3648,0.859287,0.677298,0.455625,0.175625
lamp,oid_train_lamp00087.jpg,2887,3847,0.999375,0.755625,0.772500,0.265833
lamp,oid_train_lamp00089.jpg,2604,3472,0.999375,0.007500,0.903333,0.070833
lamp,oid_train_lamp00089.jpg,2604,3472,0.276875,0.015625,0.517500,0.241667
lamp,oid_train_lamp00089.jpg,2604,3472,0.361875,0.260000,0.903333,0.560833
lamp,oid_train_lamp00089.jpg,2604,3472,0.699375,0.464375,0.272500,0.128333
lamp,oid_train_lamp00089.jpg,2604,3472,0.896875,0.650000,0.869167,0.625833
lamp,oid_train_lamp00089.jpg,2604,3472,0.999375,0.870000,0.550000,0.420833
lamp,oid_train_lamp00090.jpg,1440,2560,0.336250,0.106875,0.905556,0.582222
lamp,oid_train_lamp00090.jpg,1440,2560,0.279375,0.178125,0.545556,0.297778
lamp,oid_train_lamp00090.jpg,1440,2560,0.290000,0.203750,0.185556,0.072222
lamp,oid_train_lamp00090.jpg,1440,2560,0.498750,0.408750,0.417778,0.315556
lamp,oid_train_lamp00090.jpg,1440,2560,0.871875,0.444375,0.917778,0.613333
lamp,oid_train_lamp00090.jpg,1440,2560,0.561250,0.473125,0.185556,0.074444
lamp,oid_train_lamp00090.jpg,1440,2560,0.605000,0.510000,0.424444,0.317778
lamp,oid_train_lamp00090.jpg,1440,2560,0.660000,0.570625,0.178889,0.074444
lamp,oid_train_lamp00090.jpg,1440,2560,0.707500,0.612500,0.426667,0.315556
lamp,oid_train_lamp00090.jpg,1440,2560,0.760000,0.669375,0.176667,0.072222
lamp,oid_train_lamp00090.jpg,1440,2560,0.812500,0.718125,0.420000,0.315556
lamp,oid_train_lamp00090.jpg,1440,2560,0.999375,0.920000,0.441111,0.235556
lamp,oid_train_lamp00091.jpg,4288,2848,0.332392,0.027307,0.501875,0.000000
lamp,oid_train_lamp00092.jpg,1620,1893,0.725625,0.221250,0.999270,0.077429
lamp,oid_train_lamp00093.jpg,1377,2048,0.373750,0.140000,0.714419,0.244651
lamp,oid_train_lamp00093.jpg,1377,2048,0.593750,0.158125,0.999070,0.158140
lamp,oid_train_lamp00093.jpg,1377,2048,0.921250,0.571875,0.817674,0.289302
lamp,oid_train_lamp00094.jpg,1900,1900,0.220625,0.000000,0.710000,0.085000
lamp,oid_train_lamp00094.jpg,1900,1900,0.999375,0.823750,0.639375,0.190625
lamp,oid_train_lamp00096.jpg,3744,5616,0.396875,0.331250,0.546904,0.296435
lamp,oid_train_lamp00096.jpg,3744,5616,0.955625,0.516250,0.560976,0.000000
lamp,oid_train_lamp00097.jpg,3318,3318,0.549093,0.433396,0.801751,0.000000
lamp,oid_train_lamp00098.jpg,480,720,0.312500,0.098611,0.964583,0.202083
lamp,oid_train_lamp00099.jpg,2048,1536,0.285000,0.000000,0.393750,0.195625
lamp,oid_train_lamp00100.jpg,1746,3104,0.362101,0.193246,0.888765,0.040044
lamp,oid_train_lamp00101.jpg,1877,2816,0.887500,0.729375,0.555347,0.147280
lamp,oid_train_lamp00103.jpg,1797,2313,0.434375,0.295625,0.609815,0.367659
lamp,oid_train_lamp00104.jpg,4608,3072,0.576923,0.045966,1.000000,0.299375
lamp,oid_train_lamp00105.jpg,2736,3648,0.452500,0.313125,0.467500,0.228333
lamp,oid_train_lamp00105.jpg,2736,3648,0.460000,0.323750,0.365000,0.000000
lamp,oid_train_lamp00105.jpg,2736,3648,0.400625,0.340000,0.465000,0.327500
lamp,oid_train_lamp00106.jpg,800,1200,0.934167,0.610833,0.908750,0.000000
lamp,oid_train_lamp00107.jpg,612,612,0.816993,0.686275,0.998366,0.328431
lamp,oid_train_lamp00108.jpg,2576,1932,0.651667,0.373333,0.616010,0.079425
lamp,oid_train_lamp00109.jpg,960,1280,0.928906,0.789062,0.766667,0.387500
lamp,oid_train_lamp00111.jpg,1595,1116,0.999104,0.228495,0.863950,0.267085
lamp,oid_train_lamp00112.jpg,2816,2112,0.751667,0.198333,0.999375,0.203125
lamp,oid_train_lamp00113.jpg,2498,3732,0.999375,0.493125,0.856075,0.014953
lamp,oid_train_lamp00114.jpg,2330,2763,0.876875,0.421875,0.918458,0.059303
lamp,oid_train_lamp00115.jpg,2592,3888,0.775000,0.581875,0.518762,0.000000
lamp,oid_train_lamp00117.jpg,3057,1933,0.896142,0.100890,0.887430,0.102564
lamp,oid_train_lamp00118.jpg,1613,1642,0.437500,0.300000,0.256525,0.018460
lamp,oid_train_lamp00119.jpg,1600,1068,0.808989,0.152622,0.920000,0.000000
lamp,oid_train_lamp00120.jpg,3305,2478,0.648874,0.332777,0.731250,0.058125
lamp,oid_train_lamp00121.jpg,375,500,0.602000,0.000000,0.997333,0.000000
lamp,oid_train_lamp00122.jpg,612,612,0.998366,0.529412,0.818627,0.009804
lamp,oid_train_lamp00123.jpg,612,612,0.792484,0.431373,0.897059,0.336601
lamp,oid_train_lamp00126.jpg,393,294,0.942177,0.704082,0.241730,0.002545
lamp,oid_train_lamp00126.jpg,393,294,0.091837,0.027211,0.585242,0.508906
lamp,oid_train_lamp00126.jpg,393,294,0.132653,0.105442,0.597964,0.486005
lamp,oid_train_lamp00126.jpg,393,294,0.227891,0.163265,0.656489,0.422392
lamp,oid_train_lamp00126.jpg,393,294,0.935374,0.690476,0.992366,0.007634
lamp,oid_train_lamp00127.jpg,2736,3648,0.331250,0.315625,0.999167,0.974167
lamp,oid_train_lamp00127.jpg,2736,3648,0.364375,0.343750,0.929167,0.872500
lamp,oid_train_lamp00127.jpg,2736,3648,0.617500,0.501875,0.999167,0.094167
lamp,oid_train_lamp00127.jpg,2736,3648,0.923750,0.881250,0.887500,0.803333
lamp,oid_train_lamp00128.jpg,2592,3456,0.522500,0.203750,0.932500,0.220833
lamp,oid_train_lamp00129.jpg,1160,1600,0.329375,0.296250,0.272414,0.234483
lamp,oid_train_lamp00130.jpg,4608,3456,0.535000,0.227500,0.999375,0.436875
lamp,oid_train_lamp00131.jpg,600,800,0.336250,0.030000,0.583333,0.000000
